Year,Month,Day,WeekDay,Hour,WateringMinutes,Zone,Timestamp
2025,7,22,1,5,6.283333333333333,Backyard Northwest,2025-07-22 05:38:43-07:00
2025,7,23,2,4,4.983333333333333,Backyard Northwest,2025-07-23 04:55:01-07:00
2025,7,23,2,5,1.3333333333333333,Backyard Northwest,2025-07-23 05:00:00-07:00
2025,7,23,2,5,6.316666666666666,Backyard Northwest,2025-07-23 05:39:42-07:00
2025,7,24,3,4,3.9833333333333334,Backyard Northwest,2025-07-24 04:56:01-07:00
2025,7,24,3,5,2.35,Backyard Northwest,2025-07-24 05:00:00-07:00
2025,7,24,3,5,6.283333333333333,Backyard Northwest,2025-07-24 05:40:43-07:00
2025,7,25,4,4,2.9833333333333334,Backyard Northwest,2025-07-25 04:57:01-07:00
2025,7,25,4,5,3.3333333333333335,Backyard Northwest,2025-07-25 05:00:00-07:00
2025,7,25,4,5,6.3,Backyard Northwest,2025-07-25 05:41:42-07:00
2025,7,26,5,4,2.966666666666667,Backyard Northwest,2025-07-26 04:57:02-07:00
2025,7,26,5,5,3.3333333333333335,Backyard Northwest,2025-07-26 05:00:00-07:00
2025,7,26,5,5,6.3,Backyard Northwest,2025-07-26 05:41:42-07:00
2025,7,27,6,4,1.9666666666666666,Backyard Northwest,2025-07-27 04:58:02-07:00
2025,7,27,6,5,4.333333333333333,Backyard Northwest,2025-07-27 05:00:00-07:00
2025,7,27,6,5,6.316666666666666,Backyard Northwest,2025-07-27 05:42:42-07:00
2025,7,28,0,4,0.9833333333333333,Backyard Northwest,2025-07-28 04:59:01-07:00
2025,7,28,0,5,5.333333333333333,Backyard Northwest,2025-07-28 05:00:00-07:00
2025,7,28,0,5,6.3,Backyard Northwest,2025-07-28 05:43:42-07:00
2025,7,29,1,5,6.316666666666666,Backyard Northwest,2025-07-29 05:00:01-07:00
2025,7,29,1,5,6.3,Backyard Northwest,2025-07-29 05:44:42-07:00
2025,7,30,2,5,6.316666666666666,Backyard Northwest,2025-07-30 05:01:01-07:00
2025,7,30,2,5,6.3,Backyard Northwest,2025-07-30 05:45:42-07:00
2025,7,31,3,5,6.316666666666666,Backyard Northwest,2025-07-31 05:02:01-07:00
2025,7,31,3,5,6.283333333333333,Backyard Northwest,2025-07-31 05:46:43-07:00
2025,8,1,4,5,6.166666666666667,Backyard Northwest,2025-08-01 05:03:18-07:00
2025,8,2,5,5,6.15,Backyard Northwest,2025-08-02 05:03:19-07:00
2025,8,3,6,5,6.166666666666667,Backyard Northwest,2025-08-03 05:04:18-07:00
2025,8,4,0,5,6.166666666666667,Backyard Northwest,2025-08-04 05:05:18-07:00
2025,8,5,1,5,6.15,Backyard Northwest,2025-08-05 05:06:19-07:00
2025,8,6,2,5,6.166666666666667,Backyard Northwest,2025-08-06 05:07:18-07:00
2025,8,7,3,5,6.166666666666667,Backyard Northwest,2025-08-07 05:08:18-07:00
2025,8,8,4,5,7.383333333333334,Backyard Northwest,2025-08-08 05:02:10-07:00
2025,8,9,5,5,7.4,Backyard Northwest,2025-08-09 05:03:09-07:00
2025,8,10,6,5,7.416666666666667,Backyard Northwest,2025-08-10 05:04:09-07:00
2025,8,11,0,5,7.4,Backyard Northwest,2025-08-11 05:04:09-07:00
2025,8,12,1,5,6.166666666666667,Backyard Northwest,2025-08-12 05:12:18-07:00
2025,8,13,2,5,6.166666666666667,Backyard Northwest,2025-08-13 05:13:18-07:00
2025,8,14,3,5,6.183333333333334,Backyard Northwest,2025-08-14 05:14:18-07:00
2025,8,15,4,5,6.166666666666667,Backyard Northwest,2025-08-15 05:15:18-07:00
2025,8,16,5,5,6.183333333333334,Backyard Northwest,2025-08-16 05:16:18-07:00
2025,8,17,6,5,6.15,Backyard Northwest,2025-08-17 05:17:19-07:00
2025,8,18,0,5,6.166666666666667,Backyard Northwest,2025-08-18 05:18:18-07:00
2025,8,20,2,5,7.383333333333334,Backyard Northwest,2025-08-20 05:12:10-07:00
2025,8,21,3,5,7.383333333333334,Backyard Northwest,2025-08-21 05:13:10-07:00
2025,8,22,4,5,7.416666666666667,Backyard Northwest,2025-08-22 05:14:09-07:00
2025,8,23,5,5,6.166666666666667,Backyard Northwest,2025-08-23 05:22:19-07:00
2025,8,24,6,5,6.183333333333334,Backyard Northwest,2025-08-24 05:23:18-07:00
2025,8,25,0,5,6.183333333333334,Backyard Northwest,2025-08-25 05:24:18-07:00
2025,8,26,1,5,6.183333333333334,Backyard Northwest,2025-08-26 05:25:18-07:00
2025,8,27,2,5,6.166666666666667,Backyard Northwest,2025-08-27 05:26:19-07:00
2025,8,28,3,5,6.183333333333334,Backyard Northwest,2025-08-28 05:27:18-07:00
2025,8,29,4,5,6.183333333333334,Backyard Northwest,2025-08-29 05:27:18-07:00
2025,8,30,5,5,6.166666666666667,Backyard Northwest,2025-08-30 05:28:18-07:00
2025,8,31,6,5,7.383333333333334,Backyard Northwest,2025-08-31 05:22:10-07:00
2025,9,1,0,6,7.4,Backyard Northwest,2025-09-01 06:06:39-07:00
2025,9,2,1,6,6.166666666666667,Backyard Northwest,2025-09-02 06:12:34-07:00
2025,9,3,2,6,6.166666666666667,Backyard Northwest,2025-09-03 06:13:34-07:00
2025,9,4,3,6,6.166666666666667,Backyard Northwest,2025-09-04 06:14:34-07:00
2025,9,5,4,6,6.166666666666667,Backyard Northwest,2025-09-05 06:15:34-07:00
2025,9,6,5,6,6.166666666666667,Backyard Northwest,2025-09-06 06:15:34-07:00
2025,9,7,6,5,7.116666666666666,Backyard Northwest,2025-09-07 05:31:55-07:00
2025,9,7,6,6,7.1,Backyard Northwest,2025-09-07 06:12:46-07:00
2025,9,9,1,5,7.116666666666666,Backyard Northwest,2025-09-09 05:33:55-07:00
2025,9,9,1,6,7.1,Backyard Northwest,2025-09-09 06:14:46-07:00
2025,9,12,4,5,7.116666666666666,Backyard Northwest,2025-09-12 05:36:55-07:00
2025,9,12,4,6,7.083333333333333,Backyard Northwest,2025-09-12 06:17:47-07:00
2025,9,14,6,5,7.083333333333333,Backyard Northwest,2025-09-14 05:38:56-07:00
2025,9,14,6,6,7.1,Backyard Northwest,2025-09-14 06:19:46-07:00
2025,9,16,1,5,7.083333333333333,Backyard Northwest,2025-09-16 05:39:56-07:00
2025,9,16,1,6,7.1,Backyard Northwest,2025-09-16 06:20:46-07:00
2025,9,19,4,5,7.1,Backyard Northwest,2025-09-19 05:42:55-07:00
2025,9,19,4,6,7.083333333333333,Backyard Northwest,2025-09-19 06:23:47-07:00
2025,9,21,6,5,7.083333333333333,Backyard Northwest,2025-09-21 05:44:56-07:00
2025,9,21,6,6,7.083333333333333,Backyard Northwest,2025-09-21 06:25:47-07:00
2025,9,23,1,5,7.1,Backyard Northwest,2025-09-23 05:45:55-07:00
2025,9,23,1,6,7.083333333333333,Backyard Northwest,2025-09-23 06:26:47-07:00
2025,9,26,4,5,7.083333333333333,Backyard Northwest,2025-09-26 05:48:56-07:00
2025,9,26,4,6,7.1,Backyard Northwest,2025-09-26 06:29:46-07:00
2025,9,28,6,5,7.1,Backyard Northwest,2025-09-28 05:50:56-07:00
2025,9,28,6,6,7.083333333333333,Backyard Northwest,2025-09-28 06:31:47-07:00
2025,9,30,1,5,7.066666666666666,Backyard Northwest,2025-09-30 05:52:56-07:00
2025,9,30,1,6,0.016666666666666666,Backyard Northwest,2025-09-30 06:00:00-07:00
2025,9,30,1,6,7.083333333333333,Backyard Northwest,2025-09-30 06:33:47-07:00
2025,10,5,6,6,4.933333333333334,Backyard Northwest,2025-10-05 06:06:21-07:00
2025,10,5,6,6,4.933333333333334,Backyard Northwest,2025-10-05 06:49:39-07:00
2025,10,7,1,6,4.933333333333334,Backyard Northwest,2025-10-07 06:08:21-07:00
2025,10,7,1,6,4.933333333333334,Backyard Northwest,2025-10-07 06:51:39-07:00
2025,10,10,4,6,4.95,Backyard Northwest,2025-10-10 06:11:21-07:00
2025,10,10,4,6,4.933333333333334,Backyard Northwest,2025-10-10 06:54:39-07:00
2025,10,12,6,6,4.933333333333334,Backyard Northwest,2025-10-12 06:13:21-07:00
2025,10,12,6,6,3.3333333333333335,Backyard Northwest,2025-10-12 06:56:40-07:00
2025,10,12,6,7,1.5833333333333333,Backyard Northwest,2025-10-12 07:00:00-07:00
2025,10,21,1,6,4.916666666666667,Backyard Northwest,2025-10-21 06:22:22-07:00
2025,10,21,1,7,4.933333333333334,Backyard Northwest,2025-10-21 07:05:39-07:00
2025,10,24,4,6,4.95,Backyard Northwest,2025-10-24 06:25:21-07:00
2025,10,24,4,7,4.933333333333334,Backyard Northwest,2025-10-24 07:08:39-07:00
2025,10,28,1,6,4.933333333333334,Backyard Northwest,2025-10-28 06:29:21-07:00
2025,10,28,1,7,4.95,Backyard Northwest,2025-10-28 07:12:39-07:00
2025,10,31,4,6,4.916666666666667,Backyard Northwest,2025-10-31 06:32:22-07:00
2025,10,31,4,7,4.95,Backyard Northwest,2025-10-31 07:15:39-07:00
2025,11,2,6,7,4.95,Backyard Northwest,2025-11-02 07:13:30-08:00
2025,11,4,1,6,4.933333333333334,Backyard Northwest,2025-11-04 06:15:30-08:00
2025,11,25,1,6,4.933333333333334,Backyard Northwest,2025-11-25 06:38:30-08:00
2025,11,30,6,6,4.933333333333334,Backyard Northwest,2025-11-30 06:43:30-08:00
2025,12,2,1,6,3.1,Backyard Northwest,2025-12-02 06:53:37-08:00
2025,12,5,4,6,3.0833333333333335,Backyard Northwest,2025-12-05 06:55:38-08:00
2025,12,7,6,6,2.3833333333333333,Backyard Northwest,2025-12-07 06:57:37-08:00
2025,12,7,6,7,0.7166666666666667,Backyard Northwest,2025-12-07 07:00:00-08:00
2025,12,9,1,6,0.38333333333333336,Backyard Northwest,2025-12-09 06:59:37-08:00
2025,12,9,1,7,2.716666666666667,Backyard Northwest,2025-12-09 07:00:00-08:00
2025,12,12,4,7,3.1,Backyard Northwest,2025-12-12 07:01:37-08:00
2025,12,14,6,7,3.1,Backyard Northwest,2025-12-14 07:03:37-08:00
2026,1,13,1,7,2.466666666666667,Backyard Northwest,2026-01-13 07:12:23-08:00
2026,1,16,4,7,2.466666666666667,Backyard Northwest,2026-01-16 07:11:23-08:00
2026,1,18,6,7,2.4833333333333334,Backyard Northwest,2026-01-18 07:10:23-08:00
2026,1,20,1,7,2.466666666666667,Backyard Northwest,2026-01-20 07:09:23-08:00
2026,1,23,4,7,2.466666666666667,Backyard Northwest,2026-01-23 07:08:23-08:00
2026,1,25,6,7,2.466666666666667,Backyard Northwest,2026-01-25 07:06:23-08:00
2026,1,27,1,7,2.466666666666667,Backyard Northwest,2026-01-27 07:05:23-08:00
2026,1,30,4,7,2.466666666666667,Backyard Northwest,2026-01-30 07:02:23-08:00
2026,2,1,6,6,4.333333333333333,Backyard Northwest,2026-02-01 06:53:10-08:00
2026,2,3,1,6,4.333333333333333,Backyard Northwest,2026-02-03 06:51:10-08:00
2026,2,6,4,6,4.333333333333333,Backyard Northwest,2026-02-06 06:48:10-08:00
2026,2,8,6,6,4.333333333333333,Backyard Northwest,2026-02-08 06:46:10-08:00
2026,2,27,4,6,4.333333333333333,Backyard Northwest,2026-02-27 06:22:10-08:00
2026,3,1,6,6,5.55,Backyard Northwest,2026-03-01 06:13:26-08:00
2023,7,9,6,12,0.11666666666666667,Backyard Middle West,2023-07-09 12:44:16-07:00
2023,7,9,6,16,0.2833333333333333,Backyard Middle West,2023-07-09 16:06:15-07:00
2023,7,10,0,3,6.983333333333333,Backyard Middle West,2023-07-10 03:25:05-07:00
2023,7,10,0,5,6.983333333333333,Backyard Middle West,2023-07-10 05:07:13-07:00
2023,7,10,0,5,7.0,Backyard Middle West,2023-07-10 05:44:02-07:00
2023,7,11,1,3,6.983333333333333,Backyard Middle West,2023-07-11 03:26:05-07:00
2023,7,11,1,5,6.983333333333333,Backyard Middle West,2023-07-11 05:08:13-07:00
2023,7,11,1,5,6.983333333333333,Backyard Middle West,2023-07-11 05:45:02-07:00
2023,7,14,4,22,6.983333333333333,Backyard Middle West,2023-07-14 22:36:40-07:00
2023,7,14,4,23,6.983333333333333,Backyard Middle West,2023-07-14 23:17:40-07:00
2023,7,14,4,23,5.516666666666667,Backyard Middle West,2023-07-14 23:54:29-07:00
2023,7,15,5,0,1.4666666666666666,Backyard Middle West,2023-07-15 00:00:00-07:00
2023,7,18,1,4,6.5,Backyard Middle West,2023-07-18 04:34:21-07:00
2023,7,18,1,5,6.5,Backyard Middle West,2023-07-18 05:13:51-07:00
2023,7,18,1,5,6.5,Backyard Middle West,2023-07-18 05:50:31-07:00
2023,7,21,4,4,6.5,Backyard Middle West,2023-07-21 04:36:21-07:00
2023,7,21,4,5,6.5,Backyard Middle West,2023-07-21 05:15:51-07:00
2023,7,21,4,5,6.5,Backyard Middle West,2023-07-21 05:52:31-07:00
2023,7,25,1,4,6.5,Backyard Middle West,2023-07-25 04:40:21-07:00
2023,7,25,1,5,6.5,Backyard Middle West,2023-07-25 05:19:51-07:00
2023,7,25,1,5,3.4833333333333334,Backyard Middle West,2023-07-25 05:56:31-07:00
2023,7,25,1,6,3.0166666666666666,Backyard Middle West,2023-07-25 06:00:00-07:00
2023,7,28,4,4,6.5,Backyard Middle West,2023-07-28 04:42:21-07:00
2023,7,28,4,5,6.5,Backyard Middle West,2023-07-28 05:21:51-07:00
2023,7,28,4,5,1.4833333333333334,Backyard Middle West,2023-07-28 05:58:31-07:00
2023,7,28,4,6,5.016666666666667,Backyard Middle West,2023-07-28 06:00:00-07:00
2023,8,1,1,5,4.916666666666667,Backyard Middle West,2023-08-01 05:07:36-07:00
2023,8,1,1,5,4.916666666666667,Backyard Middle West,2023-08-01 05:47:06-07:00
2023,8,4,4,5,4.916666666666667,Backyard Middle West,2023-08-04 05:09:36-07:00
2023,8,4,4,5,4.916666666666667,Backyard Middle West,2023-08-04 05:49:06-07:00
2023,8,8,1,5,4.916666666666667,Backyard Middle West,2023-08-08 05:13:36-07:00
2023,8,8,1,5,4.916666666666667,Backyard Middle West,2023-08-08 05:53:06-07:00
2023,8,11,4,5,4.916666666666667,Backyard Middle West,2023-08-11 05:15:36-07:00
2023,8,11,4,5,4.9,Backyard Middle West,2023-08-11 05:55:06-07:00
2023,8,11,4,6,0.016666666666666666,Backyard Middle West,2023-08-11 06:00:00-07:00
2023,8,15,1,5,6.433333333333334,Backyard Middle West,2023-08-15 05:20:06-07:00
2023,8,15,1,5,0.4,Backyard Middle West,2023-08-15 05:59:36-07:00
2023,8,15,1,6,6.016666666666667,Backyard Middle West,2023-08-15 06:00:00-07:00
2023,8,18,4,5,6.416666666666667,Backyard Middle West,2023-08-18 05:23:06-07:00
2023,8,18,4,6,6.416666666666667,Backyard Middle West,2023-08-18 06:02:36-07:00
2023,8,22,1,5,6.416666666666667,Backyard Middle West,2023-08-22 05:26:06-07:00
2023,8,22,1,6,6.416666666666667,Backyard Middle West,2023-08-22 06:05:36-07:00
2023,8,25,4,5,6.416666666666667,Backyard Middle West,2023-08-25 05:29:06-07:00
2023,8,25,4,6,6.416666666666667,Backyard Middle West,2023-08-25 06:08:36-07:00
2023,8,29,1,5,6.416666666666667,Backyard Middle West,2023-08-29 05:32:06-07:00
2023,8,29,1,6,6.433333333333334,Backyard Middle West,2023-08-29 06:11:36-07:00
2023,9,1,4,5,6.416666666666667,Backyard Middle West,2023-09-01 05:53:06-07:00
2023,9,1,4,6,6.433333333333334,Backyard Middle West,2023-09-01 06:29:36-07:00
2023,9,5,1,5,2.9,Backyard Middle West,2023-09-05 05:57:06-07:00
2023,9,5,1,6,3.5166666666666666,Backyard Middle West,2023-09-05 06:00:00-07:00
2023,9,5,1,6,6.416666666666667,Backyard Middle West,2023-09-05 06:33:36-07:00
2023,9,8,4,5,0.9,Backyard Middle West,2023-09-08 05:59:06-07:00
2023,9,8,4,6,5.516666666666667,Backyard Middle West,2023-09-08 06:00:00-07:00
2023,9,8,4,6,6.416666666666667,Backyard Middle West,2023-09-08 06:35:36-07:00
2023,9,12,1,6,6.416666666666667,Backyard Middle West,2023-09-12 06:03:06-07:00
2023,9,12,1,6,6.416666666666667,Backyard Middle West,2023-09-12 06:39:36-07:00
2023,9,15,4,6,6.416666666666667,Backyard Middle West,2023-09-15 06:05:06-07:00
2023,9,15,4,6,6.416666666666667,Backyard Middle West,2023-09-15 06:41:36-07:00
2023,9,19,1,6,6.416666666666667,Backyard Middle West,2023-09-19 06:09:06-07:00
2023,9,19,1,6,6.433333333333334,Backyard Middle West,2023-09-19 06:45:36-07:00
2023,9,22,4,6,6.416666666666667,Backyard Middle West,2023-09-22 06:12:06-07:00
2023,9,22,4,6,6.416666666666667,Backyard Middle West,2023-09-22 06:48:36-07:00
2023,9,26,1,6,6.416666666666667,Backyard Middle West,2023-09-26 06:15:06-07:00
2023,9,26,1,6,6.416666666666667,Backyard Middle West,2023-09-26 06:51:36-07:00
2023,9,29,4,6,6.416666666666667,Backyard Middle West,2023-09-29 06:18:06-07:00
2023,9,29,4,6,5.4,Backyard Middle West,2023-09-29 06:54:36-07:00
2023,9,29,4,7,1.0166666666666666,Backyard Middle West,2023-09-29 07:00:00-07:00
2023,10,3,1,6,4.283333333333333,Backyard Middle West,2023-10-03 06:26:29-07:00
2023,10,3,1,7,4.266666666666667,Backyard Middle West,2023-10-03 07:00:45-07:00
2023,10,6,4,6,4.283333333333333,Backyard Middle West,2023-10-06 06:28:29-07:00
2023,10,6,4,7,4.266666666666667,Backyard Middle West,2023-10-06 07:02:45-07:00
2023,10,10,1,6,4.283333333333333,Backyard Middle West,2023-10-10 06:32:29-07:00
2023,10,10,1,7,4.266666666666667,Backyard Middle West,2023-10-10 07:06:45-07:00
2023,10,13,4,6,4.283333333333333,Backyard Middle West,2023-10-13 06:35:29-07:00
2023,10,13,4,7,4.266666666666667,Backyard Middle West,2023-10-13 07:09:45-07:00
2023,10,17,1,6,4.283333333333333,Backyard Middle West,2023-10-17 06:39:29-07:00
2023,10,17,1,7,4.266666666666667,Backyard Middle West,2023-10-17 07:13:45-07:00
2023,10,20,4,6,4.283333333333333,Backyard Middle West,2023-10-20 06:42:29-07:00
2023,10,20,4,7,4.266666666666667,Backyard Middle West,2023-10-20 07:16:45-07:00
2023,10,24,1,6,4.283333333333333,Backyard Middle West,2023-10-24 06:46:29-07:00
2023,10,24,1,7,4.266666666666667,Backyard Middle West,2023-10-24 07:20:45-07:00
2023,10,27,4,6,4.283333333333333,Backyard Middle West,2023-10-27 06:49:29-07:00
2023,10,27,4,7,4.266666666666667,Backyard Middle West,2023-10-27 07:23:45-07:00
2023,10,31,1,6,4.283333333333333,Backyard Middle West,2023-10-31 06:53:29-07:00
2023,10,31,1,7,4.266666666666667,Backyard Middle West,2023-10-31 07:27:45-07:00
2023,11,3,4,7,4.45,Backyard Middle West,2023-11-03 07:24:01-07:00
2023,11,7,1,6,4.45,Backyard Middle West,2023-11-07 06:28:01-08:00
2023,11,10,4,6,4.45,Backyard Middle West,2023-11-10 06:31:01-08:00
2023,11,14,1,6,4.45,Backyard Middle West,2023-11-14 06:36:01-08:00
2023,11,24,4,6,4.45,Backyard Middle West,2023-11-24 06:47:01-08:00
2023,11,28,1,6,4.45,Backyard Middle West,2023-11-28 06:51:01-08:00
2023,12,1,4,6,1.25,Backyard Middle West,2023-12-01 06:58:45-08:00
2023,12,1,4,7,1.4166666666666667,Backyard Middle West,2023-12-01 07:00:00-08:00
2023,12,5,1,7,2.683333333333333,Backyard Middle West,2023-12-05 07:01:45-08:00
2023,12,12,1,7,2.6666666666666665,Backyard Middle West,2023-12-12 07:07:45-08:00
2023,12,15,4,7,2.6666666666666665,Backyard Middle West,2023-12-15 07:09:45-08:00
2024,1,9,1,7,2.316666666666667,Backyard Middle West,2024-01-09 07:18:37-08:00
2024,3,19,1,6,4.0,Backyard Middle West,2024-03-19 06:56:00-07:00
2024,3,19,1,7,1.1666666666666667,Backyard Middle West,2024-03-19 07:00:00-07:00
2024,3,26,1,6,5.166666666666667,Backyard Middle West,2024-03-26 06:45:00-07:00
2024,4,2,1,6,4.283333333333333,Backyard Middle West,2024-04-02 06:10:29-07:00
2024,4,2,1,6,4.266666666666667,Backyard Middle West,2024-04-02 06:44:45-07:00
2024,4,9,1,5,0.5166666666666667,Backyard Middle West,2024-04-09 05:59:29-07:00
2024,4,9,1,6,3.7666666666666666,Backyard Middle West,2024-04-09 06:00:00-07:00
2024,4,9,1,6,4.266666666666667,Backyard Middle West,2024-04-09 06:33:45-07:00
2024,4,12,4,5,4.283333333333333,Backyard Middle West,2024-04-12 05:55:29-07:00
2024,4,12,4,6,4.283333333333333,Backyard Middle West,2024-04-12 06:29:45-07:00
2024,4,19,4,5,4.3,Backyard Middle West,2024-04-19 05:45:29-07:00
2024,4,19,4,6,4.266666666666667,Backyard Middle West,2024-04-19 06:19:45-07:00
2024,4,23,1,5,4.283333333333333,Backyard Middle West,2024-04-23 05:40:29-07:00
2024,4,23,1,6,4.25,Backyard Middle West,2024-04-23 06:14:46-07:00
2024,4,26,4,5,4.283333333333333,Backyard Middle West,2024-04-26 05:36:29-07:00
2024,4,26,4,6,4.266666666666667,Backyard Middle West,2024-04-26 06:10:45-07:00
2024,4,30,1,5,4.283333333333333,Backyard Middle West,2024-04-30 05:31:29-07:00
2024,4,30,1,6,4.266666666666667,Backyard Middle West,2024-04-30 06:05:45-07:00
2024,5,3,4,5,6.416666666666667,Backyard Middle West,2024-05-03 05:18:36-07:00
2024,5,3,4,5,4.9,Backyard Middle West,2024-05-03 05:55:06-07:00
2024,5,3,4,6,1.5166666666666666,Backyard Middle West,2024-05-03 06:00:00-07:00
2024,5,10,4,5,6.416666666666667,Backyard Middle West,2024-05-10 05:10:36-07:00
2024,5,10,4,5,6.416666666666667,Backyard Middle West,2024-05-10 05:47:06-07:00
2024,5,14,1,5,6.416666666666667,Backyard Middle West,2024-05-14 05:06:36-07:00
2024,5,14,1,5,6.416666666666667,Backyard Middle West,2024-05-14 05:43:06-07:00
2024,5,17,4,5,6.416666666666667,Backyard Middle West,2024-05-17 05:04:36-07:00
2024,5,17,4,5,6.416666666666667,Backyard Middle West,2024-05-17 05:41:06-07:00
2024,5,21,1,5,6.433333333333334,Backyard Middle West,2024-05-21 05:01:36-07:00
2024,5,21,1,5,6.416666666666667,Backyard Middle West,2024-05-21 05:38:06-07:00
2024,5,24,4,4,0.4,Backyard Middle West,2024-05-24 04:59:36-07:00
2024,5,24,4,5,6.033333333333333,Backyard Middle West,2024-05-24 05:00:00-07:00
2024,5,24,4,5,6.416666666666667,Backyard Middle West,2024-05-24 05:36:06-07:00
2024,5,28,1,4,2.4,Backyard Middle West,2024-05-28 04:57:36-07:00
2024,5,28,1,5,4.016666666666667,Backyard Middle West,2024-05-28 05:00:00-07:00
2024,5,28,1,5,6.416666666666667,Backyard Middle West,2024-05-28 05:34:06-07:00
2024,5,31,4,4,5.4,Backyard Middle West,2024-05-31 04:46:43-07:00
2024,5,31,4,5,5.416666666666667,Backyard Middle West,2024-05-31 05:25:39-07:00
2024,6,4,1,3,3.533333333333333,Backyard Middle West,2024-06-04 03:56:28-07:00
2024,6,4,1,4,1.8833333333333333,Backyard Middle West,2024-06-04 04:00:00-07:00
2024,6,4,1,4,5.416666666666667,Backyard Middle West,2024-06-04 04:38:31-07:00
2024,6,7,4,1,5.416666666666667,Backyard Middle West,2024-06-07 01:33:28-07:00
2024,6,7,4,2,5.416666666666667,Backyard Middle West,2024-06-07 02:15:31-07:00
2024,6,11,1,1,5.416666666666667,Backyard Middle West,2024-06-11 01:33:28-07:00
2024,6,11,1,2,5.416666666666667,Backyard Middle West,2024-06-11 02:15:31-07:00
2024,6,14,4,3,4.533333333333333,Backyard Middle West,2024-06-14 03:55:28-07:00
2024,6,14,4,4,0.8833333333333333,Backyard Middle West,2024-06-14 04:00:00-07:00
2024,6,14,4,4,5.416666666666667,Backyard Middle West,2024-06-14 04:37:31-07:00
2024,6,18,1,3,4.533333333333333,Backyard Middle West,2024-06-18 03:55:28-07:00
2024,6,18,1,4,0.8833333333333333,Backyard Middle West,2024-06-18 04:00:00-07:00
2024,6,18,1,4,5.416666666666667,Backyard Middle West,2024-06-18 04:37:31-07:00
2024,6,21,4,3,3.533333333333333,Backyard Middle West,2024-06-21 03:56:28-07:00
2024,6,21,4,4,1.8833333333333333,Backyard Middle West,2024-06-21 04:00:00-07:00
2024,6,21,4,4,5.416666666666667,Backyard Middle West,2024-06-21 04:38:31-07:00
2024,6,25,1,3,2.533333333333333,Backyard Middle West,2024-06-25 03:57:28-07:00
2024,6,25,1,4,2.9,Backyard Middle West,2024-06-25 04:00:00-07:00
2024,6,25,1,4,5.416666666666667,Backyard Middle West,2024-06-25 04:39:31-07:00
2024,6,28,4,3,1.5333333333333334,Backyard Middle West,2024-06-28 03:58:28-07:00
2024,6,28,4,4,3.8833333333333333,Backyard Middle West,2024-06-28 04:00:00-07:00
2024,6,28,4,4,5.416666666666667,Backyard Middle West,2024-06-28 04:40:31-07:00
2024,7,2,1,3,1.2833333333333334,Backyard Middle West,2024-07-02 03:58:43-07:00
2024,7,2,1,4,5.883333333333334,Backyard Middle West,2024-07-02 04:00:00-07:00
2024,7,2,1,4,7.166666666666667,Backyard Middle West,2024-07-02 04:40:46-07:00
2024,7,2,1,5,7.166666666666667,Backyard Middle West,2024-07-02 05:27:49-07:00
2024,7,5,4,4,7.183333333333334,Backyard Middle West,2024-07-05 04:00:43-07:00
2024,7,5,4,4,7.166666666666667,Backyard Middle West,2024-07-05 04:42:46-07:00
2024,7,5,4,5,7.166666666666667,Backyard Middle West,2024-07-05 05:29:49-07:00
2024,7,9,1,4,7.166666666666667,Backyard Middle West,2024-07-09 04:02:43-07:00
2024,7,9,1,4,7.166666666666667,Backyard Middle West,2024-07-09 04:44:46-07:00
2024,7,9,1,5,7.166666666666667,Backyard Middle West,2024-07-09 05:31:49-07:00
2024,7,12,4,4,7.166666666666667,Backyard Middle West,2024-07-12 04:04:43-07:00
2024,7,12,4,4,7.166666666666667,Backyard Middle West,2024-07-12 04:46:46-07:00
2024,7,12,4,5,7.166666666666667,Backyard Middle West,2024-07-12 05:33:49-07:00
2024,7,16,1,4,7.166666666666667,Backyard Middle West,2024-07-16 04:07:43-07:00
2024,7,16,1,4,7.166666666666667,Backyard Middle West,2024-07-16 04:49:46-07:00
2024,7,16,1,5,7.166666666666667,Backyard Middle West,2024-07-16 05:36:49-07:00
2024,7,19,4,4,7.166666666666667,Backyard Middle West,2024-07-19 04:10:43-07:00
2024,7,19,4,4,7.166666666666667,Backyard Middle West,2024-07-19 04:52:46-07:00
2024,7,19,4,5,7.166666666666667,Backyard Middle West,2024-07-19 05:39:49-07:00
2024,7,23,1,4,7.166666666666667,Backyard Middle West,2024-07-23 04:13:43-07:00
2024,7,23,1,4,4.233333333333333,Backyard Middle West,2024-07-23 04:55:46-07:00
2024,7,23,1,5,2.933333333333333,Backyard Middle West,2024-07-23 05:00:00-07:00
2024,7,23,1,5,7.166666666666667,Backyard Middle West,2024-07-23 05:42:49-07:00
2024,7,26,4,4,7.166666666666667,Backyard Middle West,2024-07-26 04:15:43-07:00
2024,7,26,4,4,2.2333333333333334,Backyard Middle West,2024-07-26 04:57:46-07:00
2024,7,26,4,5,4.933333333333334,Backyard Middle West,2024-07-26 05:00:00-07:00
2024,7,26,4,5,7.166666666666667,Backyard Middle West,2024-07-26 05:44:49-07:00
2024,7,30,1,4,7.166666666666667,Backyard Middle West,2024-07-30 04:19:43-07:00
2024,7,30,1,5,7.166666666666667,Backyard Middle West,2024-07-30 05:01:46-07:00
2024,7,30,1,5,7.166666666666667,Backyard Middle West,2024-07-30 05:48:49-07:00
2024,8,2,4,4,5.416666666666667,Backyard Middle West,2024-08-02 04:23:28-07:00
